"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0030534","adult behavior",59,8,1.30733436738312,6.11932203389831,4.24996026562319e-05,0.0189659233158786,"2395;4864;6623;7248;26090;50944;55074;127343","ENSG00000165060;ENSG00000161681;ENSG00000141458;ENSG00000173267;ENSG00000197587;ENSG00000164830;ENSG00000165699;ENSG00000100997","geneontology_Biological_Process_noRedundant"
"GO:0003007","heart morphogenesis",136,12,3.01351650786616,3.98205882352941,4.60897285926576e-05,0.0189659233158786,"1386;1942;4091;4734;5292;6615;23768;27031;54345;57178;60485;171023","ENSG00000171456;ENSG00000124216;ENSG00000113971;ENSG00000137834;ENSG00000169242;ENSG00000185070;ENSG00000137193;ENSG00000203883;ENSG00000151748;ENSG00000069869;ENSG00000115966;ENSG00000108175","geneontology_Biological_Process_noRedundant"
"GO:0031345","negative regulation of cell projection organization",108,10,2.3930866385996,4.1787037037037,0.000133685844281639,0.036674483281263,"1942;2672;5530;5580;7248;8831;9738;50807;55558;57715","ENSG00000163932;ENSG00000138814;ENSG00000162676;ENSG00000153317;ENSG00000130827;ENSG00000197283;ENSG00000095539;ENSG00000169242;ENSG00000103540;ENSG00000165699","geneontology_Biological_Process_noRedundant"
"GO:0051235","maintenance of location",203,13,4.49811655218258,2.89009852216749,0.000566011320322302,0.116456829156314,"706;2760;2946;4794;5467;6646;8204;10062;11015;50944;57030;161176;219931","ENSG00000146232;ENSG00000176438;ENSG00000112033;ENSG00000057252;ENSG00000100196;ENSG00000213366;ENSG00000161681;ENSG00000025434;ENSG00000104888;ENSG00000196743;ENSG00000180530;ENSG00000162341;ENSG00000100300","geneontology_Biological_Process_noRedundant"
"GO:0050727","regulation of inflammatory response",158,11,3.50099711943275,3.14196202531646,0.000754697588815967,0.124223223119108,"54;961;5245;5467;5580;7133;9180;9341;10062;23765;55540","ENSG00000049245;ENSG00000102575;ENSG00000163932;ENSG00000145623;ENSG00000112033;ENSG00000028137;ENSG00000025434;ENSG00000167085;ENSG00000056736;ENSG00000177663;ENSG00000196776","geneontology_Biological_Process_noRedundant"
"GO:0051961","negative regulation of nervous system development",165,11,3.65610458674939,3.00866666666667,0.00107949251161688,0.138820582081392,"706;1942;2672;5530;7248;8831;23432;27242;50807;55558;57715","ENSG00000138814;ENSG00000162676;ENSG00000153317;ENSG00000130827;ENSG00000197283;ENSG00000143147;ENSG00000095539;ENSG00000169242;ENSG00000146072;ENSG00000165699;ENSG00000100300","geneontology_Biological_Process_noRedundant"
"GO:0007626","locomotory behavior",95,8,2.10502991358298,3.80042105263158,0.00118073399097174,0.138820582081392,"2395;4864;6623;7248;8704;26090;55074;127343","ENSG00000165060;ENSG00000141458;ENSG00000117411;ENSG00000173267;ENSG00000197587;ENSG00000164830;ENSG00000165699;ENSG00000100997","geneontology_Biological_Process_noRedundant"
"GO:0097485","neuron projection guidance",141,9,3.12430755594948,2.88063829787234,0.00405664312322129,0.376437549162075,"1942;1944;6324;6710;9252;9260;23768;55558;57715","ENSG00000196923;ENSG00000105711;ENSG00000130827;ENSG00000143590;ENSG00000070182;ENSG00000095539;ENSG00000169242;ENSG00000185070;ENSG00000100784","geneontology_Biological_Process_noRedundant"
"GO:0045926","negative regulation of growth",142,9,3.14646576556614,2.86035211267606,0.00425018027582602,0.376437549162075,"2395;3300;3303;5245;5467;6595;55558;57715;60485","ENSG00000135924;ENSG00000165060;ENSG00000112033;ENSG00000204389;ENSG00000130827;ENSG00000080503;ENSG00000095539;ENSG00000167085;ENSG00000151748","geneontology_Biological_Process_noRedundant"
"GO:0010876","lipid localization",201,11,4.45380013294926,2.46980099502488,0.00505522521934609,0.376437549162075,"706;2760;4864;5467;5580;6646;8204;10062;23673;83394;376497","ENSG00000163932;ENSG00000112033;ENSG00000057252;ENSG00000117758;ENSG00000141458;ENSG00000025434;ENSG00000091622;ENSG00000196743;ENSG00000130304;ENSG00000180530;ENSG00000100300","geneontology_Biological_Process_noRedundant"
"GO:0032613","interleukin-10 production",17,3,0.376689563483271,7.96411764705882,0.00579448140339434,0.376437549162075,"961;5580;27242","ENSG00000163932;ENSG00000196776;ENSG00000146072","geneontology_Biological_Process_noRedundant"
"GO:0010639","negative regulation of organelle organization",295,14,6.53667183691558,2.14176271186441,0.00589291288868665,0.376437549162075,"699;706;2395;3303;4085;5580;6710;7153;7429;9700;9738;25999;50944;54978","ENSG00000163932;ENSG00000165060;ENSG00000135476;ENSG00000169679;ENSG00000204389;ENSG00000105270;ENSG00000213699;ENSG00000161681;ENSG00000127831;ENSG00000070182;ENSG00000131747;ENSG00000103540;ENSG00000100300;ENSG00000164109","geneontology_Biological_Process_noRedundant"
