"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0002209","behavioral defense response",18,1,0.00797695546199867,125.361111111111,0.00795444332636797,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0007588","excretion",18,1,0.00797695546199867,125.361111111111,0.00795444332636797,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0050795","regulation of behavior",23,1,0.010192776423665,98.1086956521739,0.0101555642271521,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0033555","multicellular organismal response to stress",36,1,0.0159539109239973,62.6805555555556,0.0158613371405253,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0035270","endocrine system development",56,1,0.0248171947706625,40.2946428571429,0.0245912376881525,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0035637","multicellular organismal signaling",70,1,0.0310214934633282,32.2357142857143,0.0306675183952673,1,"6329","ENSG00000007314","geneontology_Biological_Process_noRedundant"
"GO:0030902","hindbrain development",81,1,0.035896299578994,27.858024691358,0.0354217876518983,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0051302","regulation of cell division",102,1,0.0452027476179925,22.1225490196078,0.0444495329448709,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0006814","sodium ion transport",104,1,0.046089076002659,21.6971153846154,0.0453060007479561,1,"6329","ENSG00000007314","geneontology_Biological_Process_noRedundant"
"GO:0007219","Notch signaling pathway",117,1,0.0518502105029914,19.2863247863248,0.0508590160880836,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0050890","cognition",147,1,0.0651451362729891,15.3503401360544,0.0635811954083225,1,"4192","ENSG00000110492","geneontology_Biological_Process_noRedundant"
"GO:0140053","mitochondrial gene expression",159,1,0.0704631065809883,14.1918238993711,0.0686340874111081,1,"84769","ENSG00000254858","geneontology_Biological_Process_noRedundant"
"GO:2001020","regulation of response to DNA damage stimulus",175,1,0.0775537336583204,12.8942857142857,0.075339433842765,1,"5883","ENSG00000172613","geneontology_Biological_Process_noRedundant"
"GO:0042391","regulation of membrane potential",196,1,0.0868601816973189,11.5127551020408,0.0840851768177298,1,"6329","ENSG00000007314","geneontology_Biological_Process_noRedundant"
"GO:0000075","cell cycle checkpoint",199,1,0.0881896742743186,11.3391959798995,0.0853294852597681,1,"5883","ENSG00000172613","geneontology_Biological_Process_noRedundant"
"GO:0003012","muscle system process",199,1,0.0881896742743186,11.3391959798995,0.0853294852597681,1,"6329","ENSG00000007314","geneontology_Biological_Process_noRedundant"
