"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0015849","organic acid transport",152,8,2.03766895634833,3.92605480643758,0.000971199437324266,0.410663620907072,"2182;5660;6510;8140;9123;10955;124565;145389","ENSG00000068366;ENSG00000197746;ENSG00000105281;ENSG00000141526;ENSG00000157637;ENSG00000132824;ENSG00000103257;ENSG00000139974","geneontology_Biological_Process_noRedundant"
"GO:0043062","extracellular structure organization",190,9,2.54708619543541,3.53344932579382,0.000997967487015972,0.410663620907072,"822;3679;3693;3911;4017;6678;8027;54507;196264","ENSG00000113140;ENSG00000130702;ENSG00000134013;ENSG00000082781;ENSG00000143382;ENSG00000136738;ENSG00000135424;ENSG00000042493;ENSG00000160588","geneontology_Biological_Process_noRedundant"
"GO:0034113","heterotypic cell-cell adhesion",22,3,0.294925769997784,10.1720510894065,0.00300460401275804,0.677241445670397,"2319;3679;23114","ENSG00000132589;ENSG00000163531;ENSG00000135424","geneontology_Biological_Process_noRedundant"
"GO:0050905","neuromuscular process",52,4,0.697097274540217,5.73808010171646,0.00506634163429021,0.677241445670397,"29;2548;5660;25953","ENSG00000197746;ENSG00000171298;ENSG00000127838;ENSG00000159842","geneontology_Biological_Process_noRedundant"
"GO:0046677","response to antibiotic",201,8,2.6945490804343,2.96895686854981,0.00552998849875186,0.677241445670397,"113;595;2775;3709;5660;6678;8061;65985","ENSG00000123104;ENSG00000110092;ENSG00000197746;ENSG00000113140;ENSG00000087258;ENSG00000121281;ENSG00000081760;ENSG00000175592","geneontology_Biological_Process_noRedundant"
"GO:0097305","response to alcohol",121,6,1.62209173498781,3.69892766887508,0.00563143809155564,0.677241445670397,"113;595;3709;6678;8061;65985","ENSG00000123104;ENSG00000110092;ENSG00000113140;ENSG00000121281;ENSG00000081760;ENSG00000175592","geneontology_Biological_Process_noRedundant"
"GO:0002065","columnar/cuboidal epithelial cell differentiation",55,4,0.73731442499446,5.42509391435011,0.0061894626782818,0.677241445670397,"5916;6659;9139;11078","ENSG00000172819;ENSG00000078699;ENSG00000124766;ENSG00000100106","geneontology_Biological_Process_noRedundant"
"GO:0002064","epithelial cell development",125,6,1.67571460226014,3.58056198347107,0.00658314892510714,0.677241445670397,"2810;5660;5916;11078;54507;57493","ENSG00000197746;ENSG00000172819;ENSG00000173706;ENSG00000175793;ENSG00000143382;ENSG00000100106","geneontology_Biological_Process_noRedundant"
"GO:0030104","water homeostasis",31,3,0.415577221360514,7.21887496667555,0.0080351942007928,0.734773869694719,"113;2810;29841","ENSG00000175793;ENSG00000134317;ENSG00000121281","geneontology_Biological_Process_noRedundant"
"GO:0008544","epidermis development",145,6,1.94382893862176,3.08669136506127,0.013160508314163,0.985583908529407,"2319;2810;3911;5660;11078;29841","ENSG00000197746;ENSG00000130702;ENSG00000175793;ENSG00000132589;ENSG00000134317;ENSG00000100106","geneontology_Biological_Process_noRedundant"
"GO:0015711","organic anion transport",236,8,3.16374916906714,2.52864546855302,0.0138757163716663,0.985583908529407,"2182;5660;6510;8140;9123;10955;124565;145389","ENSG00000068366;ENSG00000197746;ENSG00000105281;ENSG00000141526;ENSG00000157637;ENSG00000132824;ENSG00000103257;ENSG00000139974","geneontology_Biological_Process_noRedundant"
"GO:0005976","polysaccharide metabolic process",71,4,0.951805894083758,4.2025375392853,0.0149789860261862,0.985583908529407,"2548;2632;10678;79660","ENSG00000171298;ENSG00000170340;ENSG00000173281;ENSG00000114480","geneontology_Biological_Process_noRedundant"
"GO:0009636","response to toxic substance",292,9,3.91446931087968,2.29916223253708,0.0164338564168127,0.985583908529407,"113;595;2775;3709;5660;6678;8061;9446;65985","ENSG00000123104;ENSG00000110092;ENSG00000197746;ENSG00000113140;ENSG00000087258;ENSG00000121281;ENSG00000081760;ENSG00000175592;ENSG00000148834","geneontology_Biological_Process_noRedundant"
"GO:0007163","establishment or maintenance of cell polarity",153,6,2.05107467316641,2.92529573812996,0.0167657043978271,0.985583908529407,"2319;6993;7465;9024;23616;54820","ENSG00000072864;ENSG00000166483;ENSG00000146425;ENSG00000132589;ENSG00000100092;ENSG00000174672","geneontology_Biological_Process_noRedundant"
"GO:0050878","regulation of body fluid levels",252,8,3.37824063815644,2.36809654991473,0.0198266596311631,1,"113;595;2810;3709;10019;10627;29841;57493","ENSG00000123104;ENSG00000110092;ENSG00000173706;ENSG00000175793;ENSG00000134317;ENSG00000121281;ENSG00000101608;ENSG00000111252","geneontology_Biological_Process_noRedundant"
"GO:0003013","circulatory system process",208,7,2.78838909816087,2.51041004450095,0.0216230671575663,1,"29;2548;2775;3709;9446;10768;57493","ENSG00000123104;ENSG00000168710;ENSG00000171298;ENSG00000173706;ENSG00000087258;ENSG00000148834;ENSG00000159842","geneontology_Biological_Process_noRedundant"
