"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0090596","sensory organ morphogenesis",100,3,0.421005982716596,7.12578947368421,0.00840589133434455,1,"51141;54549;128637","ENSG00000125875;ENSG00000125629;ENSG00000069188","geneontology_Biological_Process_noRedundant"
"GO:0006814","sodium ion transport",104,3,0.43784622202526,6.85172064777328,0.00935814501981092,1,"10768;124565;145389","ENSG00000168710;ENSG00000139974;ENSG00000157637","geneontology_Biological_Process_noRedundant"
"GO:0051648","vesicle localization",221,4,0.930423221803678,4.29911883781853,0.0134566792420159,1,"5028;22920;55062;128637","ENSG00000070540;ENSG00000075945;ENSG00000125875;ENSG00000169860","geneontology_Biological_Process_noRedundant"
"GO:0010927","cellular component assembly involved in morphogenesis",57,2,0.23997341014846,8.3342566943675,0.0238178955813537,1,"928;128637","ENSG00000125875;ENSG00000010278","geneontology_Biological_Process_noRedundant"
"GO:0032102","negative regulation of response to external stimulus",158,3,0.665189452692222,4.50999333777482,0.0283864318822655,1,"384;928;9258","ENSG00000147324;ENSG00000010278;ENSG00000081181","geneontology_Biological_Process_noRedundant"
"GO:0006638","neutral lipid metabolic process",67,2,0.28207400842012,7.09033778476041,0.0321419271310046,1,"718;51141","ENSG00000125629;ENSG00000125730","geneontology_Biological_Process_noRedundant"
"GO:0022412","cellular process involved in reproduction in multicellular organism",170,3,0.715710170618214,4.19164086687307,0.0342128027396023,1,"928;23139;128637","ENSG00000086015;ENSG00000125875;ENSG00000010278","geneontology_Biological_Process_noRedundant"
"GO:0002576","platelet degranulation",74,2,0.311544427210281,6.41963015647226,0.0385527308670096,1,"928;5768","ENSG00000116260;ENSG00000010278","geneontology_Biological_Process_noRedundant"
"GO:0035587","purinergic receptor signaling pathway",10,1,0.0421005982716596,23.7526315789474,0.0413321016805782,1,"5028","ENSG00000169860","geneontology_Biological_Process_noRedundant"
"GO:1903828","negative regulation of cellular protein localization",81,2,0.341014846000443,5.8648473034438,0.0454086251064281,1,"9258;54741","ENSG00000147324;ENSG00000213625","geneontology_Biological_Process_noRedundant"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",82,2,0.345224905827609,5.79332477535302,0.0464226140682207,1,"22920;54549","ENSG00000075945;ENSG00000069188","geneontology_Biological_Process_noRedundant"
"GO:0001101","response to acid chemical",195,3,0.820961666297363,3.65425101214575,0.0481956804413388,1,"928;51141;84918","ENSG00000010278;ENSG00000125629;ENSG00000120256","geneontology_Biological_Process_noRedundant"
"GO:0050866","negative regulation of cell activation",84,2,0.353645025481941,5.65538847117794,0.0484756675180185,1,"384;928","ENSG00000010278;ENSG00000081181","geneontology_Biological_Process_noRedundant"
"GO:0022407","regulation of cell-cell adhesion",197,3,0.829381785951695,3.61715201709858,0.0494199102801595,1,"384;928;22920","ENSG00000075945;ENSG00000010278;ENSG00000081181","geneontology_Biological_Process_noRedundant"
"GO:0007618","mating",13,1,0.0547307777531575,18.2712550607287,0.0534039949187682,1,"5028","ENSG00000169860","geneontology_Biological_Process_noRedundant"
"GO:0035902","response to immobilization stress",14,1,0.0589408375803235,16.9661654135338,0.0573949688667419,1,"84918","ENSG00000120256","geneontology_Biological_Process_noRedundant"
