"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0003013","circulatory system process",208,91,60.7454021715045,1.4980557663126,4.59875543867838e-06,0.00378477572603231,"18;136;284;348;476;481;487;489;493;710;1268;1373;1522;1636;1756;1829;2006;2034;2053;2548;2621;2729;2771;2775;2784;2946;3212;3270;3274;3291;3352;3710;3728;3757;3816;4524;4778;4842;4882;4987;5025;5037;5138;5155;5465;5566;5606;5724;5742;6261;6262;6271;6296;6324;6446;6543;6640;6647;6648;6717;7067;7068;7138;7220;7525;8195;8509;8864;8985;9270;9353;9424;9631;9722;10008;10265;10371;10659;10848;11138;11149;11156;23171;27131;51752;55636;57539;65125;79924;83988;89797","ENSG00000196218;ENSG00000005187;ENSG00000021826;ENSG00000074370;ENSG00000089220;ENSG00000095303;ENSG00000100311;ENSG00000106397;ENSG00000112276;ENSG00000114353;ENSG00000119185;ENSG00000120915;ENSG00000125510;ENSG00000128165;ENSG00000149131;ENSG00000159899;ENSG00000164307;ENSG00000167748;ENSG00000176105;ENSG00000184489;ENSG00000186642;ENSG00000186951;ENSG00000001084;ENSG00000034152;ENSG00000046604;ENSG00000048740;ENSG00000049540;ENSG00000055118;ENSG00000075213;ENSG00000087258;ENSG00000089006;ENSG00000089250;ENSG00000096433;ENSG00000101160;ENSG00000101400;ENSG00000104881;ENSG00000105048;ENSG00000105711;ENSG00000111664;ENSG00000112096;ENSG00000113569;ENSG00000113749;ENSG00000118160;ENSG00000118432;ENSG00000118515;ENSG00000118965;ENSG00000123405;ENSG00000125863;ENSG00000126351;ENSG00000130203;ENSG00000130528;ENSG00000132326;ENSG00000135124;ENSG00000142168;ENSG00000143153;ENSG00000145147;ENSG00000151090;ENSG00000152642;ENSG00000154188;ENSG00000160678;ENSG00000163399;ENSG00000166833;ENSG00000170425;ENSG00000171298;ENSG00000171316;ENSG00000173801;ENSG00000175538;ENSG00000176387;ENSG00000176842;ENSG00000177000;ENSG00000179546;ENSG00000183044;ENSG00000198626;ENSG00000198929;ENSG00000198947;ENSG00000204634;ENSG00000272916;ENSG00000075142;ENSG00000058668;ENSG00000060237;ENSG00000072062;ENSG00000099337;ENSG00000104490;ENSG00000144935;ENSG00000159640;ENSG00000173917;ENSG00000183087;ENSG00000196296;ENSG00000213366;ENSG00000116016;ENSG00000169403","geneontology_Biological_Process_noRedundant"
"GO:0043062","extracellular structure organization",190,82,55.4885885220474,1.47778132737002,2.47145599057141e-05,0.0101700414012014,"102;165;341;348;649;822;960;1277;1293;1294;1298;1299;1302;1471;1513;1999;2006;2068;2113;2200;2247;2264;2335;2621;2934;3371;3373;3675;3678;3679;3684;3689;3691;3695;3911;3912;3913;3936;4017;4023;4320;4323;4327;4358;4629;4791;4851;4921;5033;5154;5155;5326;5352;5360;5566;5567;6385;6386;6624;7133;7251;7373;8728;8751;8837;8985;9388;9507;9806;10319;11005;30001;54507;56605;64094;64856;79709;83716;84695;84830;140766;151887","ENSG00000163359;ENSG00000107742;ENSG00000042493;ENSG00000049089;ENSG00000074319;ENSG00000075618;ENSG00000100311;ENSG00000106397;ENSG00000108821;ENSG00000114270;ENSG00000114378;ENSG00000123342;ENSG00000133392;ENSG00000133710;ENSG00000134013;ENSG00000136167;ENSG00000139626;ENSG00000143382;ENSG00000143537;ENSG00000148180;ENSG00000157227;ENSG00000158859;ENSG00000160255;ENSG00000161638;ENSG00000162733;ENSG00000166147;ENSG00000168487;ENSG00000175445;ENSG00000179403;ENSG00000187955;ENSG00000197930;ENSG00000003402;ENSG00000005884;ENSG00000026508;ENSG00000028137;ENSG00000041982;ENSG00000049540;ENSG00000050555;ENSG00000077150;ENSG00000086619;ENSG00000091136;ENSG00000091986;ENSG00000092758;ENSG00000099953;ENSG00000100979;ENSG00000101670;ENSG00000103196;ENSG00000104884;ENSG00000106624;ENSG00000111863;ENSG00000115204;ENSG00000115318;ENSG00000115414;ENSG00000124145;ENSG00000126003;ENSG00000130203;ENSG00000130208;ENSG00000130702;ENSG00000134954;ENSG00000135074;ENSG00000135424;ENSG00000138316;ENSG00000138685;ENSG00000143387;ENSG00000148400;ENSG00000152952;ENSG00000163435;ENSG00000169896;ENSG00000197461;ENSG00000204248;ENSG00000132470;ENSG00000072062;ENSG00000101439;ENSG00000112562;ENSG00000122884;ENSG00000130309;ENSG00000137575;ENSG00000137845;ENSG00000142875;ENSG00000160867;ENSG00000172037;ENSG00000183087","geneontology_Biological_Process_noRedundant"
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",71,35,20.7352093950809,1.68795015922546,0.000271123090151537,0.074378101064905,"109;115;136;333;493;577;1268;1815;1903;2550;2767;2771;2774;2775;2781;2827;2869;2899;3274;3352;4842;4985;4987;5138;5567;5660;5733;5744;9289;11245;22859;23432;30817;79924;221188","ENSG00000050628;ENSG00000105290;ENSG00000114353;ENSG00000125510;ENSG00000128165;ENSG00000128266;ENSG00000138031;ENSG00000141404;ENSG00000143147;ENSG00000163873;ENSG00000186642;ENSG00000213694;ENSG00000069696;ENSG00000087258;ENSG00000087494;ENSG00000088256;ENSG00000089250;ENSG00000113749;ENSG00000116329;ENSG00000118432;ENSG00000127507;ENSG00000135298;ENSG00000162104;ENSG00000170425;ENSG00000179546;ENSG00000198873;ENSG00000204681;ENSG00000205336;ENSG00000058668;ENSG00000072071;ENSG00000142875;ENSG00000159618;ENSG00000166073;ENSG00000181773;ENSG00000197746","geneontology_Biological_Process_noRedundant"
"GO:0007214","gamma-aminobutyric acid signaling pathway",11,9,3.2124972302238,2.80155883570148,0.000458795392616729,0.0943971520308919,"2550;2562;2564;2565;2567;2771;5334;6558;9568","ENSG00000136928;ENSG00000182256;ENSG00000114353;ENSG00000115896;ENSG00000163285;ENSG00000064651;ENSG00000102287;ENSG00000204681;ENSG00000166206","geneontology_Biological_Process_noRedundant"
"GO:0001505","regulation of neurotransmitter levels",177,72,51.6920008863284,1.39286540984028,0.000644559646387877,0.106094517795445,"18;43;136;321;445;493;673;706;747;1138;1191;1201;1268;1373;1785;1815;1855;1861;2030;2054;2055;2653;2901;3176;3643;3689;4128;4208;4842;5025;5037;5538;5579;6571;6810;6812;6843;6853;6855;7779;8541;8773;8864;8938;9722;9751;10247;10333;10365;10497;10550;10815;22930;23204;23208;23564;23621;23657;25953;26227;51222;55829;57539;57617;80736;81539;84446;91683;112476;140885;220074;221955","ENSG00000186318;ENSG00000151012;ENSG00000021826;ENSG00000034053;ENSG00000087085;ENSG00000089220;ENSG00000092621;ENSG00000100300;ENSG00000102003;ENSG00000111450;ENSG00000120885;ENSG00000127528;ENSG00000131238;ENSG00000132718;ENSG00000134780;ENSG00000157764;ENSG00000160255;ENSG00000160469;ENSG00000165804;ENSG00000167371;ENSG00000188603;ENSG00000198053;ENSG00000204385;ENSG00000213722;ENSG00000007516;ENSG00000008056;ENSG00000069696;ENSG00000079805;ENSG00000081189;ENSG00000089250;ENSG00000092531;ENSG00000101298;ENSG00000103496;ENSG00000104142;ENSG00000105737;ENSG00000107404;ENSG00000112759;ENSG00000115839;ENSG00000118432;ENSG00000118965;ENSG00000130707;ENSG00000132326;ENSG00000132541;ENSG00000135124;ENSG00000136854;ENSG00000139190;ENSG00000144746;ENSG00000150540;ENSG00000164535;ENSG00000165646;ENSG00000166501;ENSG00000169684;ENSG00000170385;ENSG00000170425;ENSG00000171105;ENSG00000173227;ENSG00000177380;ENSG00000182372;ENSG00000183044;ENSG00000184154;ENSG00000189221;ENSG00000198929;ENSG00000170540;ENSG00000058668;ENSG00000127838;ENSG00000136827;ENSG00000140905;ENSG00000168993;ENSG00000174130;ENSG00000198722;ENSG00000111371;ENSG00000131871","geneontology_Biological_Process_noRedundant"
"GO:0009410","response to xenobiotic stimulus",139,58,40.5942831819189,1.42877261165271,0.00100859073686099,0.125598343713755,"18;445;670;790;842;1268;1373;1592;1723;1785;1788;1789;1815;1958;2053;2180;2308;2309;2729;2775;2821;2908;2941;2946;2947;2948;3066;3251;4257;4258;4259;4929;5111;5138;5155;5567;5724;5742;6261;6262;6571;6609;6647;6770;6817;8639;8682;8824;8837;10533;10728;11200;25807;26227;29785;51380;114907;120227","ENSG00000085871;ENSG00000120738;ENSG00000196218;ENSG00000196502;ENSG00000134202;ENSG00000021826;ENSG00000092621;ENSG00000095303;ENSG00000100311;ENSG00000120915;ENSG00000131471;ENSG00000143198;ENSG00000151726;ENSG00000162734;ENSG00000166311;ENSG00000168765;ENSG00000172831;ENSG00000186642;ENSG00000001084;ENSG00000003402;ENSG00000008394;ENSG00000069696;ENSG00000079805;ENSG00000084774;ENSG00000087258;ENSG00000088305;ENSG00000105220;ENSG00000110958;ENSG00000118432;ENSG00000118689;ENSG00000130707;ENSG00000132906;ENSG00000137274;ENSG00000142168;ENSG00000147465;ENSG00000150907;ENSG00000153234;ENSG00000156804;ENSG00000165646;ENSG00000165704;ENSG00000167600;ENSG00000170899;ENSG00000183044;ENSG00000186104;ENSG00000196591;ENSG00000197548;ENSG00000198626;ENSG00000132646;ENSG00000095596;ENSG00000100263;ENSG00000102967;ENSG00000139631;ENSG00000142875;ENSG00000183765;ENSG00000213366;ENSG00000113580;ENSG00000119772;ENSG00000169403","geneontology_Biological_Process_noRedundant"
"GO:0008544","epidermis development",145,60,42.3465543984046,1.4168803306996,0.00106827266828224,0.125598343713755,"91;360;677;823;861;1294;1382;1513;1829;1999;2068;2125;2317;2735;3066;3643;3728;3856;3875;3880;3911;4610;4647;4851;5046;5154;5465;5493;5652;5660;5727;5744;6093;6431;6615;6647;7251;7357;7538;7976;8609;8644;8754;8985;9817;11005;23086;23764;25833;25861;25932;26085;26160;51535;79955;80173;80199;80736;92344;220074","ENSG00000014216;ENSG00000074319;ENSG00000079999;ENSG00000095397;ENSG00000096872;ENSG00000106397;ENSG00000110723;ENSG00000111087;ENSG00000114270;ENSG00000118263;ENSG00000118898;ENSG00000133710;ENSG00000136068;ENSG00000137474;ENSG00000137709;ENSG00000143320;ENSG00000165272;ENSG00000168615;ENSG00000170421;ENSG00000185650;ENSG00000185920;ENSG00000186951;ENSG00000204385;ENSG00000010361;ENSG00000046604;ENSG00000087494;ENSG00000104290;ENSG00000104884;ENSG00000111057;ENSG00000116990;ENSG00000124193;ENSG00000124216;ENSG00000128016;ENSG00000130702;ENSG00000134283;ENSG00000138002;ENSG00000140479;ENSG00000142168;ENSG00000143387;ENSG00000148400;ENSG00000159216;ENSG00000163435;ENSG00000167759;ENSG00000171105;ENSG00000171345;ENSG00000173801;ENSG00000184154;ENSG00000186862;ENSG00000196139;ENSG00000196591;ENSG00000197461;ENSG00000052344;ENSG00000120370;ENSG00000169504;ENSG00000067900;ENSG00000135503;ENSG00000148154;ENSG00000167880;ENSG00000185022;ENSG00000197746","geneontology_Biological_Process_noRedundant"
"GO:0006022","aminoglycan metabolic process",94,41,27.4522490582761,1.49350240532076,0.00197116713773049,0.202783819294024,"284;411;960;1464;1950;2247;2588;2720;2799;3161;3373;4669;5016;5155;5292;6385;6448;6482;7358;8372;8509;8702;9469;9672;9806;9953;9955;10057;11041;11046;11285;23670;26035;26229;29940;54480;54982;64131;79369;84002;221914","ENSG00000107742;ENSG00000138798;ENSG00000085465;ENSG00000100311;ENSG00000113273;ENSG00000114378;ENSG00000121578;ENSG00000125430;ENSG00000130958;ENSG00000135048;ENSG00000176597;ENSG00000186792;ENSG00000008513;ENSG00000026508;ENSG00000027847;ENSG00000033100;ENSG00000072571;ENSG00000103489;ENSG00000108784;ENSG00000109814;ENSG00000114770;ENSG00000124145;ENSG00000137193;ENSG00000138685;ENSG00000141012;ENSG00000149541;ENSG00000154188;ENSG00000162512;ENSG00000174684;ENSG00000176383;ENSG00000213420;ENSG00000272916;ENSG00000122863;ENSG00000111817;ENSG00000128973;ENSG00000138604;ENSG00000153976;ENSG00000170266;ENSG00000173546;ENSG00000181523;ENSG00000135677","geneontology_Biological_Process_noRedundant"
"GO:0099177","regulation of trans-synaptic signaling",224,85,65.4181254154664,1.29933408302623,0.00270871648864435,0.247697074461589,"18;43;136;321;348;673;1138;1268;1385;1759;1815;1855;1861;1979;2048;2771;2899;2901;3265;3274;3706;3710;4130;4137;4208;4355;4776;4900;5334;5566;5579;5590;5594;5621;5641;5649;6543;6770;6810;6812;6843;6853;6855;7533;7779;7804;8029;8526;8541;8878;8938;9254;9610;9746;9775;10458;10497;10636;10815;11346;22849;22930;23096;23154;23191;23208;23236;23316;23613;23621;23657;25953;26012;54413;54583;57406;57617;59283;64854;84446;84628;91683;112476;127262;253980","ENSG00000106976;ENSG00000107611;ENSG00000166963;ENSG00000186318;ENSG00000186868;ENSG00000151012;ENSG00000034053;ENSG00000087085;ENSG00000100968;ENSG00000102003;ENSG00000109189;ENSG00000114353;ENSG00000115896;ENSG00000124313;ENSG00000132718;ENSG00000139182;ENSG00000157764;ENSG00000158109;ENSG00000160469;ENSG00000163873;ENSG00000167371;ENSG00000169220;ENSG00000171867;ENSG00000171992;ENSG00000174775;ENSG00000182621;ENSG00000273749;ENSG00000007402;ENSG00000007516;ENSG00000008056;ENSG00000020129;ENSG00000067606;ENSG00000069696;ENSG00000081189;ENSG00000096433;ENSG00000100030;ENSG00000100600;ENSG00000103496;ENSG00000104142;ENSG00000105737;ENSG00000107404;ENSG00000107864;ENSG00000108852;ENSG00000111249;ENSG00000113749;ENSG00000115839;ENSG00000118160;ENSG00000118260;ENSG00000118432;ENSG00000130203;ENSG00000133216;ENSG00000135766;ENSG00000136854;ENSG00000137825;ENSG00000139190;ENSG00000141543;ENSG00000142408;ENSG00000147465;ENSG00000148730;ENSG00000154146;ENSG00000157193;ENSG00000161011;ENSG00000166501;ENSG00000169684;ENSG00000170385;ENSG00000170425;ENSG00000173227;ENSG00000174791;ENSG00000174943;ENSG00000175866;ENSG00000177380;ENSG00000183044;ENSG00000189056;ENSG00000196338;ENSG00000196358;ENSG00000153933;ENSG00000072062;ENSG00000101040;ENSG00000127838;ENSG00000128245;ENSG00000136827;ENSG00000163686;ENSG00000165802;ENSG00000168993;ENSG00000198722","geneontology_Biological_Process_noRedundant"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",82,36,23.9477066253047,1.50327547281543,0.00315540542878601,0.259689866789088,"306;1002;1364;1366;1829;1951;2195;3678;3684;3689;3897;4359;5101;5291;5310;5817;7216;8763;9069;9746;10205;10893;22859;22920;23654;54798;56101;56109;64072;65125;84628;84962;90952;94030;149461;266727","ENSG00000075945;ENSG00000253731;ENSG00000067445;ENSG00000107736;ENSG00000112139;ENSG00000129474;ENSG00000131409;ENSG00000138772;ENSG00000139182;ENSG00000157224;ENSG00000158887;ENSG00000160255;ENSG00000161638;ENSG00000164007;ENSG00000179242;ENSG00000189143;ENSG00000197410;ENSG00000198910;ENSG00000008300;ENSG00000046604;ENSG00000073008;ENSG00000083857;ENSG00000125966;ENSG00000149564;ENSG00000149573;ENSG00000169896;ENSG00000181885;ENSG00000184226;ENSG00000196358;ENSG00000196576;ENSG00000276547;ENSG00000135535;ENSG00000008710;ENSG00000051382;ENSG00000060237;ENSG00000072071","geneontology_Biological_Process_noRedundant"
