"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0002237","response to molecule of bacterial origin",161,6,0.82051850210503,7.31244936537942,0.000152315676005266,0.0893996712645273,"824;1051;5054;5336;5467;10333","ENSG00000162909;ENSG00000112033;ENSG00000174130;ENSG00000172216;ENSG00000106366;ENSG00000197943","geneontology_Biological_Process_noRedundant"
"GO:0061458","reproductive system development",248,7,1.26390427653446,5.53839410939691,0.000232691322616163,0.0893996712645273,"1051;3371;3481;5467;5798;7482;8061","ENSG00000054356;ENSG00000112033;ENSG00000172216;ENSG00000175592;ENSG00000041982;ENSG00000134245;ENSG00000167244","geneontology_Biological_Process_noRedundant"
"GO:0071216","cellular response to biotic stimulus",119,5,0.606470197208066,8.24442820606503,0.000325879725144085,0.0893996712645273,"824;1051;5054;5467;10333","ENSG00000162909;ENSG00000112033;ENSG00000174130;ENSG00000172216;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0002532","production of molecular mediator involved in inflammatory response",34,3,0.173277199202304,17.3132992327366,0.000663709317101135,0.136558191993559,"240;5054;10333","ENSG00000174130;ENSG00000012779;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0045165","cell fate commitment",98,4,0.499446044759583,8.00887311446318,0.00150366282758685,0.192873528486181,"1051;7482;7483;8029","ENSG00000143816;ENSG00000172216;ENSG00000107611;ENSG00000134245","geneontology_Biological_Process_noRedundant"
"GO:0014812","muscle cell migration",46,3,0.234433857744294,12.796786389414,0.00161325811776947,0.192873528486181,"5054;5327;5467","ENSG00000104368;ENSG00000112033;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0001655","urogenital system development",170,5,0.866385996011522,5.77109974424552,0.00164047958615221,0.192873528486181,"2297;3371;4092;7482;55083","ENSG00000251493;ENSG00000101665;ENSG00000162849;ENSG00000041982;ENSG00000134245","geneontology_Biological_Process_noRedundant"
"GO:0032635","interleukin-6 production",54,3,0.275204963438954,10.9009661835749,0.002562149803365,0.263581161021174,"824;1051;10333","ENSG00000162909;ENSG00000174130;ENSG00000172216","geneontology_Biological_Process_noRedundant"
"GO:0031349","positive regulation of defense response",219,5,1.11610901839131,4.47984911653762,0.0049022573267361,0.395223582154145,"1051;5054;5336;5819;10333","ENSG00000174130;ENSG00000172216;ENSG00000130202;ENSG00000106366;ENSG00000197943","geneontology_Biological_Process_noRedundant"
"GO:0061448","connective tissue development",137,4,0.69820518502105,5.7289749285941,0.00506045238245045,0.395223582154145,"2297;5467;7482;7483","ENSG00000251493;ENSG00000112033;ENSG00000143816;ENSG00000134245","geneontology_Biological_Process_noRedundant"
"GO:0007162","negative regulation of cell adhesion",141,4,0.71859073786838,5.56645081714462,0.00560166455370947,0.395223582154145,"1051;3371;4092;5054","ENSG00000101665;ENSG00000172216;ENSG00000041982;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0140253","cell-cell fusion",23,2,0.117216928872147,17.062381852552,0.00600553067731635,0.395223582154145,"824;30846","ENSG00000162909;ENSG00000024422","geneontology_Biological_Process_noRedundant"
"GO:0006949","syncytium formation",24,2,0.12231331708398,16.3514492753623,0.00653033884257093,0.395223582154145,"824;30846","ENSG00000162909;ENSG00000024422","geneontology_Biological_Process_noRedundant"
"GO:0001701","in utero embryonic development",246,5,1.25371150011079,3.98815835984447,0.00795879480904638,0.395223582154145,"824;1051;3481;8029;8061","ENSG00000162909;ENSG00000172216;ENSG00000175592;ENSG00000107611;ENSG00000167244","geneontology_Biological_Process_noRedundant"
"GO:1903034","regulation of response to wounding",81,3,0.412807445158431,7.26731078904992,0.00800898419446527,0.395223582154145,"5054;5327;5467","ENSG00000104368;ENSG00000112033;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0071772","response to BMP",82,3,0.417903833370264,7.17868504772004,0.00828378444140088,0.395223582154145,"2297;4092;94031","ENSG00000251493;ENSG00000101665;ENSG00000170801","geneontology_Biological_Process_noRedundant"
