"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0031647","regulation of protein stability",223,3,0.197651229780634,15.1782511210762,0.000760175532604546,0.353991407400856,"1410;9099;9532","ENSG00000036672;ENSG00000112208;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0045862","positive regulation of proteolysis",250,3,0.22158209616663,13.539,0.00106050090361953,0.353991407400856,"1950;9532;10395","ENSG00000164741;ENSG00000138798;ENSG00000112208","geneontology_Biological_Process_noRedundant"
"GO:0002009","morphogenesis of an epithelium",279,3,0.247285619321959,12.1317204301075,0.00145790700577331,0.353991407400856,"1950;10395;65009","ENSG00000164741;ENSG00000138798;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0009314","response to radiation",316,3,0.28007976955462,10.7112341772152,0.00208799083081979,0.353991407400856,"1410;9099;65009","ENSG00000036672;ENSG00000109846;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0030902","hindbrain development",81,2,0.071792599157988,27.858024691358,0.00215061608384481,0.353991407400856,"1950;10395","ENSG00000164741;ENSG00000138798","geneontology_Biological_Process_noRedundant"
"GO:0009266","response to temperature stimulus",135,2,0.11965433192998,16.7148148148148,0.00586137051993085,0.686845110865592,"1410;9532","ENSG00000112208;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0003007","heart morphogenesis",136,2,0.120540660314647,16.5919117647059,0.00594620734673379,0.686845110865592,"10395;65009","ENSG00000164741;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0070371","ERK1 and ERK2 cascade",160,2,0.141812541546643,14.103125,0.0081516459365083,0.686845110865592,"1950;65009","ENSG00000138798;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0051271","negative regulation of cellular component movement",170,2,0.150675825393308,13.2735294117647,0.00916494782999766,0.686845110865592,"10395;65009","ENSG00000164741;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0048880","sensory system development",176,2,0.155993795701307,12.8210227272727,0.00979906308735656,0.686845110865592,"1410;7431","ENSG00000026025;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0006457","protein folding",178,2,0.15776645247064,12.6769662921348,0.0100147525278094,0.686845110865592,"1410;9532","ENSG00000112208;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0040013","negative regulation of locomotion",178,2,0.15776645247064,12.6769662921348,0.0100147525278094,0.686845110865592,"10395;65009","ENSG00000164741;ENSG00000103034","geneontology_Biological_Process_noRedundant"
"GO:0003012","muscle system process",199,2,0.176379348548637,11.3391959798995,0.0124079993417765,0.727374700340593,"1410;7431","ENSG00000026025;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0046677","response to antibiotic",201,2,0.17815200531797,11.226368159204,0.0126480169956258,0.727374700340593,"1410;8836","ENSG00000137563;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:0007517","muscle organ development",206,2,0.182583647241303,10.9538834951456,0.0132571330560254,0.727374700340593,"1410;9099","ENSG00000036672;ENSG00000109846","geneontology_Biological_Process_noRedundant"
"GO:1902742","apoptotic process involved in development",17,1,0.0150675825393308,66.3676470588235,0.0149743986145207,0.759505711135495,"1410","ENSG00000109846","geneontology_Biological_Process_noRedundant"
