"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0036314","response to sterol",16,1,0.00531797030799911,188.041666666667,0.00530913614704243,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0035459","cargo loading into vesicle",19,1,0.00631508974074895,158.350877192982,0.00630250245712938,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:1904888","cranial skeletal system development",37,1,0.012297806337248,81.3153153153153,0.0122488147963251,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0006984","ER-nucleus signaling pathway",40,1,0.0132949257699978,75.2166666666667,0.0132375546561878,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0032527","protein exit from endoplasmic reticulum",42,1,0.0139596720584977,71.6349206349206,0.0138963478603056,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0001578","microtubule bundle formation",46,1,0.0152891646354975,65.4057971014493,0.0152130544764812,1,"7802","ENSG00000163879","geneontology_Biological_Process_noRedundant"
"GO:0060021","roof of mouth development",48,1,0.0159539109239973,62.6805555555556,0.0158709680191359,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0006959","humoral immune response",55,1,0.018280522933747,54.7030303030303,0.0181713577640464,1,"8349","ENSG00000184678","geneontology_Biological_Process_noRedundant"
"GO:0006638","neutral lipid metabolic process",67,1,0.0222690006647463,44.9054726368159,0.0221065380434207,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0055088","lipid homeostasis",67,1,0.0222690006647463,44.9054726368159,0.0221065380434207,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:1903828","negative regulation of cellular protein localization",81,1,0.0269222246842455,37.1440329218107,0.0266842753280111,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0043583","ear development",90,1,0.029913582982495,33.4296296296296,0.0296195492087451,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0051668","localization within membrane",97,1,0.0322401949922446,31.0171821305842,0.0318984556392627,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0090596","sensory organ morphogenesis",100,1,0.0332373144249945,30.0866666666667,0.0328740365726812,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:1904950","negative regulation of establishment of protein localization",104,1,0.0345668070019942,28.9294871794872,0.0341737913161575,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
"GO:0060348","bone development",107,1,0.0355639264347441,28.1183800623053,0.0351478427836305,1,"3638","ENSG00000186480","geneontology_Biological_Process_noRedundant"
